0,0,0,0,0
0.0293442987210253,1.07320631265593,0.264893384040415,1.07320631265593,0.0293442987210253
0.064458871617039,1.26781039893665,0.526709925912644,1.26781039893665,0.064458871617039
0.101019668883943,1.39236774307737,0.749984281773954,1.39236774307737,0.101019668883943
0.13851879595099,1.49709267459455,0.938856098193576,1.49709267459455,0.13851879595099
0.176712354643359,1.5874319071203,1.09875964564886,1.5874319071203,0.176712354643359
0.215407447253012,1.66581660078902,1.23436320126534,1.66581660078902,0.215407447253012
0.254443988206992,1.73416006745807,1.34958539650794,1.73416006745807,0.254443988206992
0.29368879826249,1.79405868749517,1.44771042434467,1.79405868749517,0.29368879826249
0.333031199554847,1.84685008074625,1.53149048764348,1.84685008074625,0.333031199554847
0.372379356296689,1.89365543352475,1.60323198916928,1.89365543352475,0.372379356296689
0.411657210471177,1.93541459247271,1.66486777377946,1.93541459247271,0.411657210471177
0.450801914357236,1.9729154494262,1.71801766430524,1.9729154494262,0.450801914357236
0.489761679267935,2.00681856297551,1.7640391871347,2.00681856297551,0.489761679267935
0.528493973043547,2.03767778985075,1.80407007728222,2.03767778985075,0.528493973043547
0.566964009778559,2.06595757284605,1.83906389514987,2.06595757284605,0.566964009778559
0.605143484422012,2.09204742712475,1.86981987129412,2.09204742712475,0.605143484422012
0.64300951256578,2.11627407893309,1.89700791460209,2.11627407893309,0.64300951256578
0.680543742166791,2.13891163717092,1.92118956769115,2.13891163717092,0.680543742166791
0.717731609338373,2.16019011661228,1.94283556632107,2.16019011661228,0.717731609338373
0.754561714861581,2.18030257990564,1.96234055316962,2.18030257990564,0.754561714861581
0.791025301851436,2.19941112219286,1.98003540713264,2.19941112219286,0.791025301851436
0.827115818183635,2.21765188591043,1.99619757457456,2.21765188591043,0.827115818183635
0.862828549944199,2.23513926294038,2.01105972633141,2.23513926294038,0.862828549944199
0.898160314390865,2.25196941580789,2.02481701179303,2.25196941580789,0.898160314390865
0.933109202780498,2.26822322827978,2.03763313742059,2.26822322827978,0.933109202780498
0.96767436498002,2.28396877783411,2.04964546021003,2.28396877783411,0.96767436498002
1.00185582908818,2.29926340748573,2.0609692557383,2.29926340748573,1.00185582908818
1.03565435039313,2.31415546189525,2.07170129455847,2.31415546189525,1.03565435039313
1.06907128491043,2.32868574216682,2.08192283903184,2.32868574216682,1.06907128491043
1.10210848351679,2.3428887249235,2.09170215452037,2.3428887249235,1.10210848351679
1.13476820334063,2.35679358386051,2.10109661364142,2.35679358386051,1.13476820334063
1.16705303361162,2.37042504578629,2.11015445953251,2.37042504578629,1.16705303361162
1.19896583362492,2.38380410797366,2.11891628338646,2.38380410797366,1.19896583362492
1.23050968085555,2.39694863929654,2.12741626256168,2.39694863929654,1.23050968085555
1.26168782757688,2.40987388398541,2.13568319806827,2.40987388398541,1.26168782757688
1.29250366460398,2.42259288378261,2.14374138394293,2.42259288378261,1.29250366460398
1.32296069100602,2.43511683172112,2.15161133575594,2.43511683172112,1.32296069100602
1.35306248881929,2.44745536860724,2.15931040107928,2.44745536860724,1.35306248881929
1.38281270194938,2.45961683149235,2.16685327104474,2.45961683149235,1.38281270194938
1.41221501858253,2.47160846191382,2.17425240902104,2.47160846191382,1.41221501858253
1.44127315653637,2.48343658042426,2.18151840984127,2.48343658042426,1.44127315653637
1.4699908510728,2.49510673287229,2.18866030083562,2.49510673287229,1.4699908510728
1.49837184477268,2.50662381301206,2.19568579409972,2.50662381301206,1.49837184477268
